time,V_bus1,V_bus2,V_bus3,V_bus4,V_bus5,V_bus6,V_bus7,V_bus8,V_bus9,V_bus10,V_bus11,V_bus12,V_bus13,V_bus14
4.41,1.0764958609861557,1.0549172164259573,1.024426330300276,1.0273739811454947,1.0311525117134421,1.075164486859738,1.0585532231920949,1.0950147075385745,1.0409005373425206,1.0391460006303526,1.0532086566626517,1.0585415813780137,1.0520627846230113,1.0270878573804858
4.42,1.0759362203237253,1.0543038026668454,1.0237776194521642,1.0267735371311355,1.030560266690225,1.0745267558425056,1.057928455106789,1.094363695408035,1.040285810463,1.038531757162147,1.052584951383207,1.0579139497739836,1.051439059782525,1.0264802381670648
4.43,1.0752909550905694,1.053614603142313,1.0230589316079635,1.0260999715035848,1.0298936997335701,1.0738122660845326,1.0572289148057887,1.0936364517328783,1.0395971250185099,1.0378435908409314,1.0518861617952626,1.0572107890896318,1.0507402504869863,1.0257994922873788
4.44,1.074564435199668,1.0528541349476075,1.022274821828994,1.0253577048753333,1.0291572057922687,1.0730257503708143,1.0564592525813186,1.0928378740072544,1.0388390507886411,1.0370860669022712,1.051116920512807,1.0564367573814062,1.0499709870635583,1.0250501340837526
4.45,1.0737614360451022,1.0520272689052925,1.0214301691636187,1.0245515031507408,1.0283555312398744,1.072172311433757,1.0556244813402733,1.0919732406089702,1.0380165142207918,1.036264107001473,1.0502822220583343,1.0555968767661081,1.0491362617127367,1.0242370304467439
4.46,1.072887067630817,1.051139164118324,1.0205301155107982,1.023686412329787,1.0274937077126889,1.07125735184569,1.0547299075673282,1.091048136811627,1.0371347312434926,1.035382922077855,1.0493873545703913,1.054696464403066,1.0482413600598492,1.0233653343056508
4.47,1.0719467986510565,1.0501952869007543,1.0195800824601742,1.0227677774424444,1.026577071922724,1.0702865935007166,1.0537811499024714,1.090068473305115,1.0361992254268448,1.0344480305636452,1.0484379185212345,1.053741151658855,1.0472918800771596,1.0224405027780026
4.48,1.0709464093296983,1.0492013683469432,1.0185857334135948,1.0218012025730585,1.0256112251950122,1.0692660357053163,1.0527840976319913,1.0890404433803322,1.035215786850065,1.0334652173664631,1.0474397853432684,1.052736842845535,1.0462936909459124,1.0214682567544997
4.49,1.0698918560560884,1.0481632969663652,1.017552886629789,1.0207924498938064,1.0246019281555754,1.0682018563434208,1.0517448117664194,1.0879704242299397,1.034190375324388,1.0324404375536844,1.046399000320801,1.051689617765045,1.0452528362905313,1.020454485884163
4.5,1.0687891830975593,1.0470870510297454,1.0164874651592022,1.0197473821004468,1.0235550406347513,1.0671003591037835,1.0506694721442347,1.0868649302039033,1.0331290665369592,1.0313797629176273,1.0453217294781914,1.05060567967511,1.0441754820002727,1.019405196352304
4.51,1.0676444854170835,1.045978660474335,1.0153954581942832,1.018671923332369,1.0224764827248611,1.0659679287126993,1.0495643338524003,1.0857305642997734,1.0320380096247013,1.0302893394721866,1.0442142161324321,1.0494913112680215,1.0430678725649947,1.0183264686867652
4.52,1.066463963834448,1.0448442360844157,1.0142829321439946,1.0175720792741003,1.0213722583889504,1.0648110413930225,1.0484357378481888,1.0845740179629015,1.030923439449775,1.0291753994071782,1.0430827921707833,1.0483528850595947,1.0419363416877978,1.0172244691266334
4.53,1.0652539927337235,1.043690001475541,1.0131560318124746,1.016453955866573,1.0202484801781984,1.0636362628859788,1.0472901122993525,1.0834020558598647,1.029791678851379,1.0280442625089072,1.0419338777224953,1.047196861791676,1.0407873108511443,1.0161054502342708
4.54,1.0640212057981855,1.0425223458665236,1.0120210065264015,1.0153237997460816,1.0191114148593317,1.0624502742349768,1.0461339991242922,1.08222152797771,1.028649166459173,1.0269023634242884,1.0407740076192107,1.0460298160119508,1.0396273149502868,1.0149757772817325
4.55,1.0627725343994352,1.0413478454216878,1.010884218165156,1.0141880130085017,1.0179675006691957,1.0612598800461315,1.044974061827826,1.0810393694347895,1.0275024657943554,1.025756260602598,1.0396098400331766,1.0448584442467244,1.0384630105802426,1.0138419368562837
4.56,1.0615152048144159,1.0401732528119698,1.0097521243121268,1.0130531408757042,1.016823336464113,1.060071990336206,1.0438170679255332,1.079862577928981,1.0263582481035685,1.0246126190270926,1.0384481387729942,1.0436895471993828,1.0373011582752867,1.0127105197303683
4.57,1.0602566669489206,1.0390054476666843,1.0086312423337431,1.0119258272674654,1.0156856343196656,1.0588935806357933,1.0426698483634484,1.078698176452126,1.0252232522426858,1.0234781704533014,1.0372957336110882,1.0425299903519827,1.0361485832811583,1.011588181847751
4.58,1.0590045293776287,1.0378513809505405,1.0075281022555296,1.0108127638650304,1.0145611673215353,1.0577316425874925,1.0415392470046565,1.0775531626047496,1.0241042350138085,1.0223596641369714,1.0361594710903756,1.041386655213663,1.035012126939549,1.0104815959897469
4.59,1.0577664055746605,1.0367179601619276,1.0064491630354777,1.0097205896795551,1.0134566632354463,1.0565930951380476,1.040432030956311,1.0764344293984116,1.0230078816880595,1.0212637781265266,1.0350461260568757,1.0402663516458386,1.0338985592950949,1.009397364785686
4.6,1.0565497402060524,1.0356119306778238,1.0054007339051203,1.0086557896935857,1.012378695204434,1.0554846990148743,1.0393548042810925,1.0753486942460906,1.021940719177019,1.0201970332814316,1.0339623161666254,1.039175733393072,1.032814494829812,1.0083419365257649
4.61,1.0553616629809854,1.0345397584858453,1.0043888829311747,1.0076245905572405,1.0113335727595258,1.054412960487348,1.0383139121977536,1.0743024117426105,1.0209090204667566,1.0191656982785018,1.0329144065849567,1.0381212031765636,1.0317662979432176,1.0073215117444074
4.62,1.0542088945676378,1.0335075555147084,1.003419378177561,1.0066328912670406,1.010327270010964,1.0533840658399365,1.037315370932274,1.0733017005728165,1.019918736607728,1.0181757225221248,1.0319084438691184,1.0371088478685606,1.0307600181864263,1.006341977809227
4.63,1.053097710916514,1.0325210379751448,1.0024976434119872,1.0056862115735714,1.0093653772198679,1.0524038240044382,1.0363647856107614,1.0723522196257758,1.0189754251569554,1.017232667571079,1.0309500930794657,1.036144380890398,1.0298013318986663,1.0054088442857325
4.64,1.052033972918333,1.0315855255591797,1.0016287368380252,1.004789671609514,1.0084530877097768,1.051477632353104,1.0354672857734972,1.0714590455328525,1.0180841988420204,1.0163416591393544,1.0300445966474503,1.0352331072643775,1.028895506194008,1.0045271990712545
4.65,1.0510231986723628,1.030705959751211,1.000817330542044,1.0039479832684277,1.007595198704072,1.0506104319035348,1.0346274702159246,1.07062656356408,1.0172496797125254,1.0155073417907379,1.0291967294942546,1.0343798793218955,1.0280473548046793,1.0037016640952106
4.66,1.0500707175374522,1.029887022575856,1.0000677981984132,1.003165554399392,1.0067962161624753,1.049806759527494,1.0338495235415726,1.0698586194424635,1.0164760993267827,1.0147339701866294,1.0284108710829452,1.0335891515051139,1.027261296173921,1.0029364757382493
4.67,1.0491816403192957,1.029133081308225,0.999384171747088,1.002446447657289,1.0060603087300215,1.049070665054731,1.03313720808448,1.0691585715883054,1.0157672711124077,1.0140253721505623,1.0276909463012767,1.032864902389292,1.0265412797216242,1.0022354379845382
4.68,1.0483607190166955,1.0284479955014554,0.9987700141959709,1.0017942421244423,1.0053911654016665,1.048405595260316,1.03249376629982,1.0685292426892823,1.0151264850261628,1.0133848422430292,1.0270403147077751,1.0322105209626096,1.025890673280164,1.0016018158676692
4.69,1.047612279537,1.0278350285076494,0.998228364978984,1.0012119826052255,1.0047919427812182,1.0478143850914006,1.0319219062207163,1.067972941880698,1.0145564896023687,1.0128151255063433,1.0264617579463042,1.0316287973438545,1.025312253170411,1.0010383212667253
4.7,1.0469402310420597,1.0272969429065595,0.9977617887067187,1.0007022510640395,1.0042653350730129,1.0472993508716395,1.0314238793845105,1.0674915461041778,1.0140595702108877,1.0123184976244615,1.0259575658716924,1.0311220137824806,1.024808293635883,1.0005471945170932
4.71,1.0463481220145856,1.026836138536149,0.9973724498455946,1.0002672720148977,1.003813680148851,1.0468624197950598,1.0310015874326668,1.0670866015104619,1.013637658281946,1.011896876802814,1.025529656579688,1.0306920710530996,1.0243806912641769,1.0001303181723171
4.72,1.0458390560700823,1.026454606539301,0.9970619653181666,0.9999088428718801,1.0034388964134748,1.046505091436615,1.0306565287412495,1.0667592824700671,1.0132922794283548,1.011551774534823,1.025179532507431,1.030340449577023,1.0240309252383093,0.9997891712252494
4.73,1.0454155614735186,1.0261538519452744,0.9968312912440218,0.9996282580784367,1.0031424065816559,1.046228408443471,1.0303897493766871,1.0665103644863074,1.0130245055202658,1.011284251201862,1.0249082434732213,1.0300681792335769,1.0237600258897515,0.9995247890732254
4.74,1.0450794325772612,1.0259348351630933,0.9966808283663248,0.9994262979427835,1.0029251050029198,1.046032967764143,1.0302018468764962,1.0663402421346644,1.0128349575108218,1.0110949202619877,1.0247163942019442,1.0298758499012217,1.023568584500368,0.9993377692570613
4.75,1.044831541843309,1.025797851931764,0.996610411717394,0.9993031446484539,1.002787258575346,1.0459188469969187,1.0300928983285722,1.0662488703757267,1.012723732453047,1.0109838756472078,1.0246040714078055,1.0297635388564075,1.0234566809595107,0.999228200042347
4.76,1.0446720401700065,1.0257427098337826,0.9966196095765366,0.9992585747555135,1.0027286906399826,1.0458857578893113,1.0300626227976692,1.0662358988674308,1.0126905656542562,1.0109508512709535,1.024570999896503,1.0297309628134836,1.023424035895687,0.9991958154036937
4.77,1.0446005791814534,1.0257688637183244,0.9967077751141068,0.999292064240657,1.0027489004250125,1.045933128042882,1.0301104643157393,1.0663007325179785,1.0127349149511136,1.0109953042424957,1.0246166247736779,1.0297775587234341,1.0234700913517982,0.9992400762562745
4.78,1.0446164146031738,1.0258754800743735,0.9968740529829264,0.9994028340779949,1.0028471168838966,1.046060138606502,1.0302356283578087,1.0664425580907253,1.012855998054602,1.0111164519981481,1.0247401487274785,1.029902520942569,1.0235940477887782,0.9993602069880898
4.79,1.044718543315639,1.0260615265325255,0.997117411861733,0.9995899210853655,1.0030223784790284,1.0462657901353891,1.0304371443897387,1.0666603970210369,1.013052856063765,1.011313335780028,1.0249405964844318,1.0301048660363787,1.0237949285217196,0.9995552582420041
4.8,1.0449057753498736,1.0263257944080764,0.9974365480594677,0.9998521751311212,1.0032735447965173,1.0465489181103353,1.0307138713236086,1.0669531161968366,1.0133243599536292,1.0115848286488207,1.0252168264601387,1.0303834474547402,1.0240715937269864,0.9998241165073206
4.81,1.0451767733327033,1.0266668979327778,0.9978297745948215,1.0001882364730184,1.0035992865965047,1.0469081917317042,1.0310644869699006,1.0673194266263009,1.013669200926057,1.0119296274124205,1.0255675261061823,1.030736953719667,1.0244227381247442,1.0001654977925607
4.82,1.0455300566293049,1.0270832698062418,0.998294989689935,1.0005965255936693,1.0039980788061393,1.0473421071306868,1.0314874792157394,1.0677578753657297,1.0140858819146237,1.012346244479253,1.025991204441292,1.031163901613748,1.024846884059484,1.0005779399534223
4.83,1.045963998192072,1.0275731171654368,0.9988297308336113,1.0010752331619872,1.0044681838361484,1.0478489560617752,1.0319811342731535,1.0682668382230274,1.0145727023367752,1.0128329899750694,1.0264861677271324,1.0316626063885908,1.025342352990683,1.001059782052967
4.84,1.0464767678305118,1.0281342460282232,0.9994311646484734,1.0016222155658583,1.005007538004455,1.0484266787655807,1.032543443527437,1.0688444553544367,1.0151276543544696,1.0133878613710536,1.027050391689887,1.032231039532446,1.025907127009261,1.0016090476433048
4.85,1.047066342064463,1.0287640863287324,1.0000961253754688,1.002234998704623,1.0056137519869313,1.0490728085192378,1.0331720753919063,1.0694885773548037,1.0157483941393546,1.014008510417287,1.0276814777546566,1.0328667758679466,1.0265387981258947,1.002223407164996
4.86,1.0477304526599136,1.0294596318031433,1.0008210760233822,1.0029107011387983,1.0062840345414392,1.0497843467403325,1.0338642459021599,1.070196576642659,1.01643212268324,1.0146921238902757,1.0283765314927025,1.0335668706767736,1.0272344463410028,1.0029000597265465
4.87,1.048466465109218,1.0302175228676702,1.001602128770277,1.0036460454980125,1.0070151985882985,1.0505577702314366,1.0346166797261387,1.070965239348312,1.017175563136143,1.01543540618765,1.0291321571798515,1.0343278648164729,1.0279906425227772,1.0036357217486802
4.88,1.0492711626298594,1.0310339347666977,1.002434996125081,1.004437274799295,1.0078035677898232,1.0513890275507238,1.0354255424428702,1.0717906930055343,1.0179749049675926,1.0162345328378712,1.0299444322179876,1.0351457775561095,1.0288034374810529,1.0044265913084114
4.89,1.050140583209853,1.0319044960257842,1.0033149556741563,1.0052801007885632,1.0086449139317981,1.0522735364104212,1.0362864331236545,1.0726684455144555,1.0188257912936232,1.0170851395774632,1.0308089002056977,1.0360161033649609,1.0296683579271841,1.0052683393609785
4.9,1.0510700090294187,1.032824246714115,1.0042368320257273,1.006169681957396,1.0095344338928502,1.0532061617084278,1.0371943783175597,1.073593401842877,1.0197233073255667,1.0179823090592393,1.031720553442201,1.0369337909799161,1.0305803863080456,1.0061560947030983
4.91,1.0520540547358594,1.0337877069946266,1.005195052199617,1.007100690074678,1.01046681778345,1.0541812811428624,1.0381439074963663,1.0745599528403473,1.0206620514833813,1.0189206405088613,1.0326739004052221,1.0378933085230917,1.031534026085567,1.0070845113266607
4.92,1.0530867907636658,1.0347889781369242,1.0061837259156257,1.008067404246854,1.0114363461391727,1.0551928741414782,1.039129147811745,1.0755620737437108,1.0216362271379935,1.0198943402824472,1.033663055191144,1.038888731466209,1.032523389521589,1.0080478568241875
4.93,1.0541618554206849,1.0358218339357461,1.0071967178906074,1.0090637950074008,1.0124369769222923,1.0562346026713818,1.0401439083299338,1.0765934103640347,1.0226397248097403,1.0208973032286197,1.0346818183481603,1.0399138224612394,1.0335422773129566,1.0090400920262943
4.94,1.0552725449150548,1.0368797994124965,1.0082277136025348,1.0100835979364293,1.0134624210029672,1.0572998849517787,1.0411817543564978,1.0776473549928516,1.0236661950746377,1.0219231851972526,1.0357237497302012,1.0409621040211654,1.0345842509360887,1.0100549423665044
4.95,1.0564118863651384,1.0379562161108222,1.0092702774127946,1.011120376463769,1.0145062060419139,1.0583819605870428,1.0422360724268913,1.0787171141805247,1.0247091122832535,1.022965466537554,1.0367822325841607,1.042026922689472,1.035642696477149,1.011085960511722
4.96,1.0575727011138554,1.0390443018590902,1.0103179068453179,1.0121675796950873,1.0155617349457093,1.0594739520856165,1.0433001310421424,1.0797957727549259,1.025761834150214,1.024017511588349,1.0378505338363988,1.0431015096059189,1.0367108848397777,1.0121265851545047
4.97,1.0587476655316008,1.0401372064359944,1.0113640844255858,1.0132185970461716,1.0166223410630102,1.060568923056397,1.044367138438535,1.0808763551668519,1.0268176583550053,1.0250726251484938,1.0389218612270714,1.044179037813918,1.0377820287377229,1.0131701967744224
4.98,1.0599293702672317,1.0412280673041416,1.012402328364583,1.0142668121734943,1.0176813426805267,1.0616599358101955,1.0454302994146831,1.0819518854864296,1.02786987833898,1.0261241081881232,1.039989419770551,1.0452526789644139,1.0388493390760252,1.0142101726929564
4.99,1.0611103799293282,1.0423100626160116,1.0134262413712554,1.0153056547752957,1.0187320955185406,1.0627401061685886,1.0464828698226243,1.0830154449356328,1.028911836767908,1.0271653111678658,1.041046465641661,1.0463156572929682,1.0399060786552026,1.0152399396903078
5.0,1.062283290817429,1.0433764643072652,1.0144295579239115,1.0163286514944436,1.0197680443529664,1.063802657525248,1.0475182098126576,1.0840602276099884,1.0299369779290244,1.0281896863567677,1.0420863591889196,1.0473613028359596,1.040945615097667,1.0162530256991325
5.01,1.0634407882294266,1.044420687217912,1.0154061888606487,1.0173294737214769,1.02078277165494,1.06484097111948,1.0485298338267466,1.0850795929052433,1.0309388968644508,1.0291908368238167,1.0431026144120619,1.0483831009429827,1.0419614701275128,1.0172431081300828
5.02,1.0645757004861904,1.0454363378297382,1.0163502637924255,1.0183019839124219,1.0217700447300107,1.0658486351114558,1.0495114587962078,1.0860671156005592,1.0319113869035552,1.030162563909769,1.044088947081214,1.0493747405786127,1.0429473676162575,1.0182040607817522
5.03,1.0656810519599957,1.0464172578922843,1.0172561701753153,1.019240277964687,1.0227238590252432,1.0668194889145537,1.050457048294017,1.0870166319575145,1.0328484831064784,1.0310989105304535,1.045039318425465,1.0503301579873419,1.0438972770607273,1.019129996530706
5.04,1.0667500756983266,1.0473575282129692,1.0181185480780839,1.0201386868367113,1.0236384411431387,1.06774762468719,1.0513608137820567,1.0879222402794022,1.0337444637582527,1.031994162681789,1.0459479366506774,1.0512435381501035,1.0448054150708546,1.0200152688024813
5.05,1.0677763348271827,1.0482515917953699,1.0189324168018217,1.0209918984262667,1.0245083700982243,1.0686275167759598,1.0522173420308574,1.0887784344224916,1.0345939755928641,1.0328429744907988,1.0468093837339256,1.0521094422044632,1.0456663720385218,1.0208545951834
5.06,1.0687537415910668,1.0490942530147738,1.0196931605654955,1.0217949535826576,1.0253285756544148,1.0694540161305,1.0530215907344003,1.0895800988564524,1.035392029669804,1.033640363923173,1.047618610574248,1.05292280199772,1.0464751069016605,1.021643052909697
5.07,1.069676601374518,1.0498807176563194,1.0203965635653705,1.0225432842572675,1.0260943773195854,1.0702223896267673,1.0537689267880397,1.0903225469716722,1.0361340392890321,1.034381750668073,1.0483709754576493,1.0536789587867217,1.0472269856067322,1.0223761163410026
5.08,1.070539548559332,1.0506065192326393,1.021038732592949,1.023232641117214,1.026801413033222,1.0709282433165157,1.0544550509097235,1.0910014423065357,1.0368157459628524,1.0350628821895176,1.0490621689960018,1.0543735876899178,1.0479177060497586,1.0230495838139524
5.09,1.0713377276770233,1.051267697125992,1.0216162710665964,1.0238592666103619,1.0274458124145218,1.0715677061952793,1.0550761781441746,1.0916129867818571,1.0374333971954164,1.0356800112935338,1.049688394188772,1.0550028785595236,1.0485434779376024,1.023659753155044
5.1,1.0720666370851266,1.0518606303890805,1.022126109665923,1.0244197323257027,1.0280240354919923,1.0721372565869531,1.0556288676751244,1.0921537427581258,1.037983578891875,1.0362297286766764,1.0502461964702545,1.0555633651230372,1.0491008529192634,1.0242032560920704
5.11,1.0727223528727132,1.052382257831259,1.0225657217104689,1.0249111527160149,1.028533086509451,1.0726339490745567,1.0561102454495161,1.0926208642418342,1.0384634351209692,1.0367091824376098,1.0507326862416013,1.0560521483171486,1.0495869467731958,1.0246772751658038
5.12,1.0733014979454314,1.0528300294738266,1.022933064150327,1.0253311357960093,1.028970467096104,1.0730553603029058,1.0565179522041859,1.0930120434400301,1.038870616116941,1.0371160259871581,1.0511454858256415,1.0564668430277668,1.0499993863503807,1.025079492180271
5.13,1.0738012106200832,1.0532018895820783,1.0232265711186717,1.0256777683791631,1.0293341593142527,1.0733995746535283,1.0568501270758826,1.0933254898403388,1.0392032641827729,1.0374484041916072,1.0514827156190114,1.0568055638460623,1.0503362956911564,1.0254080744977538
5.14,1.0742192127902475,1.0534962979466729,1.023445144820194,1.0259496313225018,1.02962264745331,1.0736651960858554,1.057105423432199,1.0935599514862488,1.0394600260226774,1.037704965235009,1.0517430055851185,1.0570669369942651,1.0505963074550548,1.0256616866820842
5.15,1.0745536393440114,1.053712120999193,1.0235880890695843,1.026145700924646,1.0298348107517317,1.0738512492898362,1.0572829054817103,1.093714599452011,1.0396399558247558,1.0378847644892593,1.0519253985632704,1.05725000263426,1.0507784664111102,1.0258393955995861
5.16,1.0748031211746774,1.0538486396481035,1.0236550672231794,1.0262653477604815,1.0299699330762395,1.0739571713473839,1.0573820474103972,1.0937890362872922,1.0397425082580352,1.037987256755156,1.0520293416273774,1.0573542071392972,1.050882220882686,1.0259406627155618
5.17,1.0749669041560326,1.0539057656002353,1.02364638337202,1.0263085588150347,1.030027910172199,1.0739830569631164,1.057402962647238,1.0937835178722266,1.0397677746440757,1.0380125333035912,1.0520549274571134,1.0573796437078808,1.050907663523584,1.0259655783100774
5.18,1.075044708917613,1.0538837004614263,1.0235625088733333,1.0262755820657725,1.0300089244869755,1.07392926153715,1.0573460359084972,1.0936986005525735,1.0397161010825486,1.0379609382490056,1.0520025033829032,1.0573266631296847,1.0508551413961895,1.0259144824307291
5.19,1.0750369577827805,1.0537835588089974,1.0234049694075218,1.0261675798222853,1.029914038812187,1.0737971329916474,1.0572125974595432,1.0935357805541548,1.0395887918838889,1.037833775617577,1.0518733923955395,1.0571965911777186,1.0507259750665257,1.0257886635570999
5.2,1.0749442064970738,1.0536060528205096,1.023174534380744,1.025985260242331,1.0297439406956164,1.0735874864519965,1.0570035079418738,1.0932961368197744,1.039386641783404,1.0376318349868556,1.0516683908104056,1.0569902327609657,1.0505209602587173,1.0255889018714919
5.21,1.0747679753674704,1.0533534896745922,1.022873989398195,1.0257309594325636,1.0295008483920989,1.0733029272298031,1.056721309820672,1.0929823879840546,1.0391121706671553,1.0373576366007058,1.0513900563993013,1.0567101497940836,1.0502426499174309,1.0253176875705317
5.22,1.0745095254198336,1.0530267958496207,1.0225039962065525,1.0254055378211395,1.0291856719345642,1.0729443865381403,1.056367018862684,1.0925958240952198,1.0387662903402093,1.0370120826539957,1.05103929569588,1.0563572642164285,1.0498919507823266,1.0249759122676958
5.23,1.074172043063305,1.0526308598780791,1.0220705372719472,1.0250139546417463,1.028803110374068,1.0725173431889767,1.0559458850799994,1.0921418118956772,1.0383542909339,1.036600471610787,1.0506214932571385,1.0559369587386982,1.0494742359057743,1.0245688112100353
5.24,1.073756778184591,1.0521652233486765,1.021571981997461,1.0245555616080348,1.028352769097896,1.0720209951539126,1.0554573586838312,1.0916201947735142,1.0378754199518483,1.036122029464082,1.0501358439378154,1.0554484584668538,1.0489887063548191,1.0240956203055847
5.25,1.0732680684551943,1.0516362857143007,1.0210160721172907,1.0240368336787715,1.0278408049666872,1.0714624637521917,1.0549082493495947,1.091037877294172,1.0373365520360194,1.0355836424418101,1.0495893467398318,1.0548987593568966,1.0484423462534411,1.023563143750094
5.26,1.0727073259172113,1.0510427497945376,1.0203996773929749,1.0234561889875102,1.0272660383582664,1.0708398598690267,1.0542970323373593,1.0903938092526764,1.0367358894063208,1.03498348307975,1.0489801208086573,1.0542860228392608,1.0478332857589545,1.0229695774454761
5.27,1.072082361422618,1.0503982925164987,1.0197403668754645,1.0228276410116355,1.0266415854502104,1.0701686660617367,1.0536383008382086,1.089702379369217,1.0360883598264323,1.0343365236583375,1.048323400564647,1.0536254463551817,1.0471767216846735,1.022329714085954
5.28,1.0713896907510585,1.049688651569461,1.0190166660098487,1.0221360297968445,1.025953908255163,1.0694318098485764,1.0529164760337082,1.088949111459482,1.0353775440997712,1.0336262469589355,1.0476023383569115,1.0529003039373246,1.0464558632626624,1.0216272390167316
5.29,1.0706481306281437,1.0489532018998977,1.018281673381926,1.0214221348444734,1.0252406596471415,1.068674571384137,1.052173814855833,1.0881749033969303,1.0346470711106166,1.0328964514758674,1.0468615312754905,1.0521550158110127,1.0457151833010543,1.0209054206720183
5.3,1.0698419620079669,1.0481470579108205,1.0174710023243394,1.0206387972300106,1.0244590888421563,1.0678441682938562,1.0513616258474443,1.087333581427011,1.0338461201288662,1.0320960642531576,1.04604893214584,1.0513378383022942,1.0449028004278902,1.020113811494676
5.31,1.0689901534249242,1.0473091777826762,1.0166369737145142,1.0198263275735784,1.0236464630429027,1.0669853185628333,1.050521670160308,1.0864655909271657,1.0330177840827857,1.0312683424573872,1.0452085831910112,1.0504926421432306,1.0440626339862848,1.0192951447219083
5.32,1.0680961742399242,1.0464405833251864,1.0157789798405852,1.0189854369400662,1.0228038499971726,1.0660985748822671,1.0496547441491522,1.0855721488231542,1.0321626148583491,1.03041381257447,1.0443409985845569,1.0496199878049655,1.0431952068505967,1.0184499439700552
5.33,1.0671638019377645,1.0455426297044579,1.0148967643889737,1.0181171620424336,1.0219326393315262,1.065184834239176,1.048761962672661,1.0846547671520845,1.0312814906511782,1.0295333289268853,1.0434470281457244,1.0487207736364355,1.0423013785971407,1.0175790579946038
5.34,1.0661983609282055,1.0446201267389852,1.0139948086181299,1.0172261313269284,1.021037522542928,1.064248979386063,1.047848143185791,1.0837185007241155,1.0303791290485909,1.0286316015686927,1.0425314488627382,1.0477998071293533,1.041385924516494,1.0166871444538155
5.35,1.0652048001420915,1.0436767672975589,1.0130759843309631,1.0163157956390951,1.0201221258393662,1.0632945688807498,1.0469168718093202,1.0827672133503836,1.0294589690599483,1.0277120565344338,1.0415977308481694,1.0468605972062168,1.040452318033749,1.0157775933298117
5.36,1.0641903607083723,1.0427216560673411,1.0121506761288614,1.0153952503758767,1.0191952455950424,1.062331434616719,1.04597756432878,1.0818103516069002,1.0285304985692585,1.0267841941496452,1.0406555290256885,1.0459128054460614,1.039510197197849,1.0148597937671233
5.37,1.0631586825730777,1.0417550186165618,1.011216847258137,1.0144643085607385,1.0182571982301618,1.0613590605198713,1.0450300120243357,1.0808481073591403,1.027593222386872,1.0258474902227503,1.0397042933594751,1.0449559444828482,1.038559030208329,1.0139332355686184
5.38,1.0621195622787571,1.0407919390227085,1.010293177653576,1.0135383001919702,1.0173224934974605,1.0603941949110591,1.044090055816685,1.0798960642585103,1.0266632981728943,1.024918142845434,1.0387604981328058,1.0440064592925289,1.037615251905048,1.0130139226447816
5.39,1.0610723924161536,1.0398211630692926,1.0093612961255432,1.0126049841415894,1.0163804929272198,1.0594228441139315,1.0431449640342532,1.0789423807267442,1.0257272201485632,1.0239825620269287,1.037810294177511,1.0430506453788588,1.036665081165921,1.012088444519166
5.4,1.0600330561924918,1.0388720304737373,1.008459659042822,1.0116945545686926,1.0154593253930972,1.0584782538554784,1.042225924699198,1.0780173428622366,1.0248170653174458,1.0230729298144343,1.0368864254653212,1.0421211287752177,1.0357411660161309,1.0111885890916026
5.41,1.058999068950903,1.0379306903018288,1.0075668037236873,1.010792147306949,1.0145458440196908,1.0575435656547396,1.0413174619337988,1.0771063374657714,1.0239165578067801,1.0221728823493257,1.0359722254465338,1.0412013901791488,1.034826915164209,1.0102982058730319
5.42,1.05797873299904,1.0370088452729265,1.0066967818284869,1.0099095658242596,1.0136513193140764,1.0566315703633744,1.04043170037026,1.076221273945705,1.023038034573724,1.0212947838402244,1.035080267925418,1.0403039915207333,1.0339348757573414,1.0094295126769839
5.43,1.056976906770399,1.0361105262889911,1.005853122369944,1.0090506300870516,1.0127796836427636,1.0557461933489911,1.0395724893734863,1.0753660672423944,1.022185275487986,1.0204424090214472,1.0342143857363364,1.0394327977452482,1.033068883703875,1.0085862451670977
5.44,1.0559988312977422,1.035240466041964,1.005040276297735,1.0082198800145605,1.011935540586942,1.0548921427975015,1.038744404989391,1.0745453141896029,1.0213628140803752,1.0196202893256119,1.0333791824614182,1.0385924417250854,1.0322335436818386,1.007772886680072
5.45,1.0550504654953843,1.034404000373788,1.0042632367797022,1.0074224239254086,1.0111240767295984,1.0540747024345958,1.0379525767430493,1.0737641436282694,1.0205757369835908,1.018833509353763,1.0325798241835702,1.0377881225024608,1.031434023224243,1.0069944680270075
5.46,1.054137171343882,1.0336058962212669,1.0035264432378384,1.0066628187269144,1.010349925243085,1.0532985668647303,1.0372015566395567,1.0730270801925053,1.0198285619511238,1.0180865852931877,1.031820900139362,1.0370244593729738,1.0306749133869282,1.006255457983979
5.47,1.0532642564686703,1.0328508240944683,1.0028342169242952,1.005945518358262,1.0096176223980369,1.0525683056600124,1.0364957681467704,1.0723384897054478,1.0191256848050803,1.0173839118182717,1.0311068768049894,1.0363059484341883,1.0299606828087626,1.0055602053822756
5.48,1.0524366318212248,1.0321430577428707,1.0021904830233739,1.0052745870223827,1.008931315582648,1.0518880690516677,1.035839220239488,1.0717022954717133,1.0184710955434706,1.0167294783972622,1.0304418098813044,1.03563667296541,1.0292953897825496,1.0049126585317913
5.49,1.051658985331886,1.0314866283353412,1.0015989142452184,1.0046538422942484,1.0082949103201793,1.0512617349650306,1.0352356365067643,1.0711220874980314,1.0178685108949894,1.016127003364525,1.029829484217591,1.0350204475109677,1.0286828247584583,1.004316499661812
